63.3144,80.6071,-1
63.30769,80.60728,269.634
63.27209,80.61774,-1
63.31224,80.61065,269.36699999999996
63.30915,80.60591,-1
63.3129,80.60697,269.353
63.31739,80.60735,-1
63.32012,80.59562,268.61199999999997
63.31816,80.57454,-1
63.34635,80.53282,268.831
63.3545,80.49615,-1
63.36148,80.4407,265.923
63.33307,80.40469,-1
63.32094,80.36258,266.18100000000004
63.27521,80.31988,-1
63.25394,80.30315,268.457
63.33195,80.25292,-1
63.32887,80.18094,271.054
63.31086,80.10919,-1
63.35265,80.04097,269.62
63.36712,79.95253,-1
63.51967,79.86298,266.071
63.63093,79.76324,-1
63.61279,79.6855,265.28999999999996
63.62506,79.59912,-1
63.64209,79.49146,265.619
63.65068,79.40701,-1
63.48216,79.3144,269.6
63.4603,79.2371,-1
63.38023,79.16089,267.75
63.45623,79.08658,-1
63.46345,78.97437,268.21799999999996
63.50435,78.89935,-1
63.40809,78.83373,267.077
63.38763,78.71845,-1
63.50683,78.64029,267.58500000000004
63.47549,78.57341,-1
63.53155,78.475,265.76
63.50131,78.35666,-1
63.5536,78.29081,263.427
63.37037,78.17381,-1
63.42243,78.09749,266.025
63.51359,77.96617,-1
63.49667,77.91021,268.03499999999997
63.43944,77.82023,-1
63.43746,77.7304,268.321
63.42783,77.63246,-1
63.41089,77.54138,267.595
63.41655,77.45967,-1
63.41529,77.36916,265.201
63.41331,77.27933,-1
63.38799,77.18082,265.119
63.37942,77.09717,-1
63.36248,77.00608,263.501
63.34448,76.90072,-1
63.32787,76.82461,265.256
63.31092,76.73352,-1
63.30236,76.64987,266.91200000000003
63.29273,76.55193,-1
63.29732,76.45593,267.095
63.30265,76.35925,-1
63.31636,76.26999,265.049
63.29901,76.19457,-1
63.28939,76.09663,265.528
63.28813,76.00612,-1
63.28508,75.90201,262.635
63.27546,75.80407,-1
63.27347,75.71424,262.976
63.27189,75.60876,-1
63.26186,75.52647,266.501
63.25987,75.43665,-1
63.25829,75.33117,264.27
63.24028,75.2258,-1
63.23065,75.12786,267.043
63.24363,75.03929,-1
63.22742,74.94752,265.097
63.21739,74.86524,-1
63.20118,74.77347,261.872
63.18423,74.68239,-1
63.15998,74.59816,263.985
63.14263,74.52274,-1
63.13407,74.43908,263.377
63.10908,74.35554,-1
63.09978,74.27258,266.378
63.09853,74.18206,-1
63.10386,74.08538,263.914
63.10845,73.98938,-1
63.10647,73.89956,260.802
63.10522,73.80905,-1
63.11054,73.71236,260.529
63.08523,73.61385,-1
63.08364,73.50837,260.14099999999996
63.0667,73.41729,-1
63.05667,73.335,260.948
63.05542,73.24449,-1
63.03774,73.1541,260.18399999999997
63.03576,73.06427,-1
63.02686,72.96564,259.294
63.04016,72.89205,-1
63.05241,72.80416,255.609
63.04278,72.70622,-1
63.04185,72.63068,257.012
63.03149,72.53343,-1
63.01528,72.44166,258.48699999999997
62.99801,72.33561,-1
62.97302,72.25207,260.101
62.96479,72.18338,-1
62.9398,72.09985,261.251
62.90823,72.02248,-1
62.8986,71.92454,265.03200000000004
62.9036,71.81288,-1
62.90933,71.70054,260.169
62.92197,71.597,-1
62.91965,71.49221,261.102
62.90896,71.37998,-1
62.89933,71.28204,254.498
62.87515,71.16719,-1
62.85788,71.06114,258.807
62.83256,70.96263,-1
62.82366,70.864,257.999
62.79834,70.76549,-1
62.79603,70.66069,255.488
62.77948,70.55396,-1
62.76986,70.45602,261.449
62.76681,70.3519,-1
62.77214,70.25522,264.651
62.76251,70.15728,-1
62.75361,70.05866,264.119
62.74325,69.9614,-1
62.72598,69.85535,266.31
62.70212,69.75547,-1
62.68445,69.66507,259.18600000000004
62.67555,69.56645,-1
62.64332,69.45914,264.723
62.64027,69.35503,-1
62.63763,69.23526,265.869
62.63531,69.13046,-1
62.64137,69.03309,265.726
62.63939,68.94327,-1
62.63667,68.85413,262.932
62.62744,68.74053,-1
62.61781,68.64259,262.488
62.60785,68.52968,-1
62.59749,68.43243,258.577
62.59551,68.3426,-1
62.58694,68.25895,260.222
62.57658,68.16169,-1
62.575,68.05621,262.41499999999996
62.58691,67.95335,-1
62.57768,67.83976,262.693
62.57569,67.74993,-1
62.56533,67.65268,260.476
62.54148,67.5528,-1
62.5242,67.44674,260.914
62.51384,67.34949,-1
62.48234,67.24149,262.102
62.46467,67.1511,-1
62.44008,67.0519,265.602
62.42354,66.94516,-1
62.42083,66.85602,268.055
62.4112,66.75808,-1
62.43188,66.647,263.382
62.42884,66.54289,-1
62.42758,66.45238,267.068
62.41722,66.35512,-1
62.40726,66.24221,264.813
62.3973,66.1293,-1
62.38807,66.01571,267.606
62.37811,65.90279,-1
62.36775,65.80554,266.337
62.35853,65.69194,-1
62.34125,65.58589,268.49
62.33129,65.47298,-1
62.33589,65.37698,266.959
62.36422,65.27401,-1
62.36882,65.17801,267.988
62.38252,65.08876,-1
62.37322,65.00579,262.177
62.37855,64.90911,-1
62.36786,64.79688,263.966
62.36628,64.6914,-1
62.36323,64.58729,260.876
62.36198,64.49678,-1
62.36657,64.40078,266.59000000000003
62.3719,64.3041,-1
62.37032,64.19861,270.75800000000004
62.39027,64.08821,-1
62.40252,64.00033,264.59299999999996
62.43045,63.91302,-1
62.42155,63.81439,267.435
62.42615,63.71839,-1
62.41725,63.61977,263.14
62.42191,63.49314,-1
62.40391,63.38778,265.86
62.40233,63.28229,-1
62.39197,63.18504,265.21299999999997
62.38234,63.0871,-1
62.38733,62.97545,266.007
62.39339,62.87808,-1
62.41262,62.76836,265.777
62.41103,62.66288,-1
62.43132,62.56745,263.515
62.45161,62.47203,-1
62.45587,62.36106,262.72900000000004
62.46087,62.2494,-1
62.46587,62.13775,264.301
62.45664,62.02415,-1
62.44595,61.91193,263.38300000000004
62.43672,61.79833,-1
62.4344,61.69353,263.264
62.43136,61.58942,-1
62.444,61.48588,265.574
62.44242,61.3804,-1
62.46928,61.2788,266.876
62.48266,61.17457,-1
62.48692,61.06361,264.169
62.49957,60.96007,-1
62.49725,60.85527,264.346
62.49533,60.73481,-1
62.50033,60.62316,266.462
62.48997,60.52591,-1
62.49603,60.42854,267.419
62.49299,60.32443,-1
62.50563,60.22089,266.27099999999996
62.51169,60.12352,-1
62.52466,60.03495,267.155
62.52926,59.93895,-1
62.55719,59.85163,267.996
62.57854,59.77049,-1
62.59809,59.67575,267.374
62.61106,59.58718,-1
62.61712,59.48981,265.663
62.6297,59.4169,-1
62.6434,59.32764,269.55600000000004
62.66329,59.24787,-1
62.68496,59.1817,268.151
62.71323,59.10936,-1
62.74807,59.03084,268.631
62.78397,58.96662,-1
62.82792,58.89484,266.615
62.85545,58.82319,-1
62.87713,58.75702,263.539
62.91271,58.67782,-1
62.93332,58.59736,260.505
62.95321,58.51759,-1
62.95887,58.43588,264.673
62.95762,58.34536,-1
62.96254,58.26434,265.14
62.96853,58.1976,-1
62.96728,58.10708,267.881
62.97221,58.02606,-1
62.98591,57.9368,267.981
63.01384,57.84949,-1
63.02575,57.74663,267.197
63.03141,57.66492,-1
63.04479,57.56069,266.28999999999996
63.06507,57.46527,-1
63.08536,57.36984,263.286
63.09727,57.26699,-1
63.10991,57.16344,263.26800000000003
63.12362,57.07419,-1
63.13586,56.9863,265.83500000000004
63.14152,56.90459,-1
63.14718,56.82288,265.14099999999996
63.14552,56.74803,-1
63.15191,56.66563,265.779
63.1492,56.57649,-1
63.1629,56.48723,264.567
63.19083,56.39992,-1
63.18812,56.31078,264.654
63.19418,56.21341,-1
63.19146,56.12427,264.03200000000004
63.18216,56.0413,-1
63.17326,55.94267,265.464
63.17819,55.86165,-1
63.16889,55.77868,265.20500000000004
63.16797,55.70314,-1
63.17363,55.62143,266.256
63.1636,55.53914,-1
63.1773,55.44989,266.957
63.21255,55.35572,-1
63.51508,56.4122,267.534
63.52463,56.33754,-1
63.52284,56.2567,265.342
63.51773,56.16063,-1
63.51944,56.06888,266.717
63.50964,55.96345,-1
63.44796,55.87459,267.331
63.43444,55.80322,-1
63.46184,55.72558,266.397
63.47424,55.64518,-1
63.48326,55.54656,266.22
63.47652,55.478,-1
63.48624,55.37721,267.01099999999997
63.50347,55.27853,-1
63.50461,55.19495,265.512
63.51498,55.12409,-1
63.51476,55.04637,266.845
63.53039,54.94308,-1
63.5096,54.84644,267.176
63.49295,54.76883,-1
63.50091,54.65593,266.834
63.47349,54.59759,-1
63.4831,54.52593,268.41200000000003
63.49668,54.43068,-1
63.51563,54.34262,267.494
63.49929,54.24486,-1
63.54048,54.14969,268.942
63.55804,54.06599,-1
63.59039,53.97606,267.14099999999996
63.59502,53.91518,-1
63.58935,53.79367,266.765
63.57068,53.7256,-1
63.54749,53.62204,266.221
63.51293,53.5108,-1
63.51087,53.4516,262.949
63.50959,53.35959,-1
63.52197,53.24407,262.99
63.5395,53.12525,-1
63.56018,53.04779,263.179
63.55564,52.94355,-1
63.59467,52.85194,264.78700000000003
63.599,52.74397,-1
63.56461,52.67384,262.35699999999997
63.62761,52.55211,-1
63.55356,52.4779,266.18600000000004
63.49616,52.38043,-1
63.44741,52.30237,265.815
63.45992,52.22646,-1
63.60801,52.10441,267.072
63.55962,52.00919,-1
63.58496,51.90597,261.121
63.59195,51.8169,-1
63.63667,51.71231,262.616
63.63691,51.62193,-1
63.61495,51.54014,262.015
63.59778,51.43858,-1
63.56924,51.32934,261.55600000000004
63.5846,51.21407,-1
63.59771,51.13149,262.331
63.65629,51.046,-1
63.62299,50.95803,267.303
63.52202,50.84793,-1
63.4829,50.80057,269.653
63.56163,50.68091,-1
63.5163,50.58894,266.611
63.49304,50.516,-1
63.5219,50.40336,259.197
63.51264,50.32189,-1
63.50966,50.22078,260.044
63.52742,50.11243,-1
63.50416,50.00588,256.248
63.55842,49.89388,-1
63.53728,49.84951,257.589
63.52277,49.73323,-1
63.49935,49.65281,269.866
63.50175,49.55887,-1
63.55843,49.4553,265.938
63.53544,49.39434,-1
63.54535,49.30252,262.342
63.58817,49.21347,-1
63.59188,49.11067,264.381
63.55393,49.01484,-1
63.5311,48.92775,266.049
63.48913,48.81887,-1
63.52042,48.74828,-1
63.44533,48.6949,-1
63.55497,48.55542,-1
63.51376,48.48098,-1
63.49825,48.35341,-1
63.56963,48.23911,-1
63.54876,48.1731,-1
63.54349,48.06955,-1
63.59096,47.98836,-1
63.52772,47.86276,-1
63.56147,47.76846,-1
63.54333,47.65711,-1
63.58021,47.56905,263.063
63.56117,47.48452,-1
63.59751,47.40613,262.783
63.53845,47.30105,-1
63.59753,47.2044,262.777
63.59159,47.10452,-1
63.55431,47.00501,264.74199999999996
63.61591,46.92127,-1
63.55705,46.82517,264.671
63.5919,46.71304,-1
63.54933,46.61084,263.47
63.51926,46.49997,-1
63.55789,46.3904,262.067
63.51935,46.30124,-1
63.5411,46.20444,264.10900000000004
63.49896,46.1217,-1
63.50216,46.03007,266.818
63.48026,45.91765,-1
63.53276,45.82717,268.326
63.52705,45.73778,-1
63.61764,45.61463,263.427
63.588,45.52323,-1
63.52772,45.43,265.23
63.57469,45.32636,-1
63.4943,45.23518,264.579
63.52725,45.13857,-1
63.52762,45.05417,266.174
63.50324,44.93034,-1
63.52166,44.85194,265.11699999999996
63.50705,44.76479,-1
63.55937,44.66682,265.73199999999997
63.54891,44.56508,-1
63.51728,44.48471,266.592
63.52886,44.40051,-1
63.51504,44.31567,264.764
63.49481,44.21086,-1
63.46743,44.1204,268.903
63.46973,44.02196,-1
63.48054,43.93695,267.84000000000003
63.46543,43.86096,-1
63.50034,43.75182,269.494
63.49549,43.66773,-1
63.51266,43.56607,269.027
63.55279,43.45661,-1
63.51055,43.36939,268.753
63.49394,43.29327,-1
63.53892,43.20067,267.41999999999996
63.51337,43.09168,-1
63.50394,43.00272,269.481
63.50099,42.9031,-1
63.48408,42.81352,268.62
63.51677,42.73856,-1
63.48723,42.65165,270.08799999999997
63.49624,42.55303,-1
63.55027,42.46417,267.628
63.55852,42.36475,-1
63.54231,42.27298,266.942
63.57848,42.18711,-1
63.59149,42.10003,266.38800000000003
63.5814,41.98113,-1
63.5475,41.89984,265.855
63.56746,41.78944,-1
63.52825,41.70396,267.155
63.51327,41.60034,-1
63.54621,41.53735,265.121
63.53745,41.44472,-1
63.55245,41.3466,265.709
63.56672,41.24918,-1
63.57517,41.15873,266.13
63.60991,41.07573,-1
63.60879,40.9912,263.951
63.63138,40.86459,-1
63.6036,40.78978,263.533
63.59563,40.69945,-1
63.55475,40.60636,266.049
63.5758,40.51175,-1
63.58605,40.4349,267.182
63.58041,40.3485,-1
63.57753,40.25188,265.86
63.60416,40.1398,-1
63.61062,40.0604,266.24199999999996
63.56825,39.96718,-1
63.63564,39.87496,264.274
63.63388,39.79561,-1
63.62425,39.69767,263.56899999999996
63.58674,39.58768,-1
63.66639,39.50994,262.207
63.59367,39.39475,-1
63.54668,39.29516,264.14099999999996
63.57444,39.23399,-1
63.55551,39.15394,265.372
63.53996,39.0585,-1
63.57198,38.98722,267.322
63.5806,38.87064,-1
63.60929,38.78413,265.853
63.60983,38.70722,-1
63.59735,38.61502,265.331
63.62348,38.51411,-1
63.61535,38.41629,263.469
63.58431,38.32926,-1
63.53054,38.22686,265.704
63.52809,38.1497,-1
63.55675,38.0617,268.34000000000003
63.5557,37.98017,-1
63.54331,37.89246,266.962
63.62649,37.77168,-1
63.6128,37.69283,267.66200000000003
63.60041,37.60512,-1
63.59916,37.5146,262.74
63.59182,37.4191,-1
63.59064,37.33158,263.78200000000004
63.57785,37.2259,-1
63.5404,37.15253,267.724
63.59382,37.07034,-1
63.57604,37.00908,266.536
63.5244,36.90163,-1
63.53771,36.82803,267.175
63.52738,36.73228,-1
63.63924,36.62586,268.097
63.65956,36.53193,-1
63.67007,36.46706,264.725
63.76269,36.33437,-1
63.71589,36.2774,262.94
63.73738,36.16862,-1
63.70957,36.05869,264.512
63.66886,35.97309,-1
63.69363,35.91166,263.77099999999996
63.62855,35.87182,-1
63.70884,35.72166,265.291
63.68122,35.65434,-1
63.71654,35.52954,266.512
63.75338,35.43999,-1
63.71865,35.35488,267.01099999999997
63.75572,35.27581,-1
63.78528,35.19461,263.211
63.70924,35.09782,-1
63.69292,35.0688,263.544
63.60884,34.94593,-1
63.61888,34.89373,267.009
63.56964,34.75958,-1
63.62664,34.73822,264.127
63.56517,34.5911,-1
63.64524,34.56644,267.301
63.64183,34.44586,-1
63.65707,34.32461,267.20799999999997
63.68124,34.26985,-1
63.68843,34.15614,262.906
63.68631,34.06033,-1
63.68004,33.94548,264.97
63.6521,33.86319,-1
63.61731,33.74147,266.90999999999997
63.63672,33.70799,-1
63.61221,33.57816,266.96299999999997
63.57696,33.43548,-1
63.60511,33.39227,270.28700000000003
63.62158,33.29279,-1
63.61993,33.18431,265.128
63.65064,33.15551,-1
63.67708,33.06807,264.35
63.65911,32.93058,-1
63.73523,32.9295,261.12
63.75541,32.8632,-1
63.65246,32.66328,267.28200000000004
63.64433,32.56547,-1
63.64363,32.50041,264.818
63.70609,32.48921,-1
63.70424,32.40538,264.475
63.68564,32.27306,-1
63.67039,32.15747,-1
63.72857,32.12126,-1
63.68933,31.96704,-1
63.69981,31.90067,-1
63.69323,31.80598,-1
63.68115,31.69812,-1
63.66773,31.59762,-1
63.65979,31.50879,-1
63.64541,31.43212,-1
63.60304,31.3389,-1
63.61893,31.28121,-1
63.6091,31.20791,-1
63.60918,31.07641,-1
63.62136,30.98554,-1
63.63423,30.89247,-1
63.61579,30.80127,-1
63.63418,30.72137,-1
63.6436,30.64072,-1
63.6476,30.5514,-1
63.61241,30.44533,-1
63.57443,30.348,-1
63.55393,30.26484,-1
63.54739,30.17164,-1
63.5462,30.08413,-1
63.52377,29.98137,-1
63.52983,29.88401,-1
63.58253,29.80251,-1
63.57569,29.72946,-1
63.57404,29.62098,-1
63.5669,29.53446,-1
63.58137,29.44601,-1
63.56822,29.32387,-1
63.554,29.25468,-1
63.49953,29.15447,-1
63.51154,29.08973,-1
63.51809,29.01482,-1
63.51747,28.91913,-1
63.5444,28.85415,-1
63.55615,28.74381,-1
63.55363,28.66365,-1
63.581,28.55088,-1
63.58885,28.50074,-1
63.62871,28.41293,-1
63.61792,28.29622,-1
63.58612,28.20837,-1
63.57486,28.10431,-1
63.57188,28.03682,-1
63.54852,27.92577,-1
63.5257,27.83868,-1
63.52498,27.7385,-1
63.53994,27.67251,-1
63.55155,27.5898,-1
63.54804,27.46473,-1
63.53695,27.36817,-1
63.55178,27.29619,-1
63.5474,27.23306,-1
63.58261,27.13739,-1
63.58342,27.03883,-1
63.52593,26.93688,-1
63.49977,26.86818,-1
63.51215,26.78629,-1
63.496,26.69751,-1
63.48083,26.58491,-1
63.51105,26.50003,-1
63.55763,26.41204,-1
63.57183,26.31162,-1
63.59424,26.24476,-1
63.59455,26.15737,-1
63.64724,26.07587,-1
63.65431,25.88893,-1
63.62105,25.80245,-1
63.60447,25.69422,-1
63.62063,25.61488,-1
63.61622,25.51663,-1
63.60613,25.43136,-1
63.56988,25.31101,-1
63.80956,25.34758,-1
63.75277,25.17619,-1
63.68119,25.04465,-1
63.65693,24.96043,-1
63.63812,24.92,-1
63.51684,24.87021,-1
63.59264,24.71967,-1
63.68649,24.57514,-1
63.7729,24.43147,-1
63.53756,24.45653,-1
63.49681,24.40305,-1
63.49932,24.3136,-1
63.4866,24.21092,-1
63.42451,24.13771,-1
63.54422,24.01477,-1
63.58578,23.93607,-1
63.66015,23.75478,-1
63.52071,23.76175,-1
63.52651,23.65241,-1
63.49158,23.62556,-1
63.50316,23.44049,-1
63.46185,23.39518,-1
63.4856,23.25372,-1
63.45435,23.25857,-1
63.50516,23.12536,-1
63.52651,23.04422,-1
63.4718,23.00077,-1
63.46075,22.83845,-1
63.48479,22.77771,-1
63.49786,22.66001,-1
63.53145,22.49099,-1
63.52957,22.40565,-1
63.54765,22.37952,-1
63.50126,22.23965,-1
63.4775,22.17788,-1
63.43071,22.08728,-1
63.41826,21.99657,-1
63.43741,21.91749,-1
63.40131,21.93911,-1
63.43541,21.65805,-1
63.47667,21.63313,-1
63.46959,21.5496,-1
63.55085,21.37561,-1
63.44727,21.41772,-1
63.42631,21.3136,-1
63.41313,21.18995,-1
63.40143,21.13368,-1
63.34916,21.03141,-1
63.37683,20.8985,-1
63.36224,20.81285,-1
63.40729,20.72324,-1
63.48366,20.56453,-1
63.49209,20.40534,-1
63.48085,20.37003,-1
63.49775,20.32363,-1
63.45322,20.20034,-1
63.43836,20.16996,-1
63.41331,20.0498,-1
63.39667,19.97219,-1
63.4472,19.89425,-1
63.51302,19.83253,-1
63.58689,19.76327,-1
63.68262,19.70407,-1
63.74877,19.65732,-1
63.82257,19.61869,-1
63.91864,19.57446,-1
63.98372,19.51343,-1
64.03532,19.44977,-1
64.08618,19.3868,-1
64.1294,19.31571,-1
64.17262,19.24462,-1
64.22315,19.16668,-1
64.25906,19.10245,-1
64.29463,19.02325,-1
64.35248,18.93845,-1
64.40926,18.83936,-1
64.43686,18.73708,-1
64.44325,18.65468,-1
64.47151,18.58234,-1
64.50676,18.48816,-1
64.54233,18.40896,-1
64.57717,18.33045,-1
64.5825,18.23377,-1
64.62539,18.14771,-1
64.66096,18.06851,-1
64.68125,17.97308,-1
64.70154,17.87765,-1
64.72914,17.77537,-1
64.76438,17.6812,-1
64.79962,17.58703,-1
64.82755,17.49971,-1
64.84784,17.40429,-1
64.87577,17.31697,-1
64.88947,17.22772,-1
64.92366,17.11926,-1
64.945,17.03812,-1
64.96529,16.94269,-1
64.99289,16.84041,-1
65.00553,16.73687,-1
65.02549,16.62647,-1
65.05309,16.52418,-1
65.08069,16.4219,-1
65.10097,16.32647,-1
65.11362,16.22293,-1
65.14121,16.12065,-1
65.15386,16.01711,-1
65.15114,15.92796,-1
